(robot_env) ragnar@Ragnar:~/Desktop/robot $ python robot_client.py --server ws://193.169.240.11:8080                 2025-06-22 15:23:33,897 - asyncio - DEBUG - Using selector: EpollSelector
2025-06-22 15:24:15,337 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,353 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,359 - robot_video - DEBUG - 📨 Получено сообщение #134: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,365 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,376 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,387 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,398 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:15,404 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:15,410 - robot_video - DEBUG - 📨 Получено сообщение #135: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,416 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,426 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,442 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,448 - robot_video - DEBUG - 📨 Получено сообщение #136: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,454 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,465 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,482 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:15,488 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:15,499 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,505 - robot_video - DEBUG - 📨 Получено сообщение #137: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,510 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,521 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,546 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,557 - robot_video - DEBUG - 📨 Получено сообщение #138: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,563 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,574 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,580 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:15,585 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:15,596 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,607 - robot_video - DEBUG - 📨 Получено сообщение #139: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,613 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,624 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,651 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,657 - robot_video - DEBUG - 📨 Получено сообщение #140: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,662 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,673 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,679 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:15,685 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:15,700 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,706 - robot_video - DEBUG - 📨 Получено сообщение #141: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,712 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,723 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,754 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,759 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:15,765 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:15,771 - robot_video - DEBUG - 📨 Получено сообщение #142: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,776 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,787 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,798 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,804 - robot_video - DEBUG - 📨 Получено сообщение #143: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,809 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,820 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,843 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:15,849 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:15,860 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,865 - robot_video - DEBUG - 📨 Получено сообщение #144: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,871 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,882 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,921 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,926 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:15,932 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:15,938 - robot_video - DEBUG - 📨 Получено сообщение #145: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,943 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,954 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:15,965 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:15,971 - robot_video - DEBUG - 📨 Получено сообщение #146: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:15,976 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:15,987 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,002 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,008 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:16,014 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:16,019 - robot_video - DEBUG - 📨 Получено сообщение #147: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,025 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,036 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,062 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,073 - robot_video - DEBUG - 📨 Получено сообщение #148: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,079 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,090 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,095 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:16,101 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:16,112 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,117 - robot_video - DEBUG - 📨 Получено сообщение #149: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,121 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,121 - robot_video - DEBUG - 🎥 Кадр #48 захвачен: True
2025-06-22 15:24:16,122 - robot_video - DEBUG - 🎨 Кодируем кадр #48...
2025-06-22 15:24:16,122 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,126 - robot_video - DEBUG - 🎨 Кадр #48 закодирован: True
2025-06-22 15:24:16,126 - robot_video - DEBUG - 🎬 Кадр #32 добавлен в очередь
2025-06-22 15:24:16,126 - robot_video - DEBUG - 🎥 Захватываем кадр #49...
2025-06-22 15:24:16,165 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,171 - robot_video - DEBUG - 📨 Получено сообщение #150: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,177 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,188 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,194 - robot_video - DEBUG - 🎬 Получен кадр из очереди: #31
2025-06-22 15:24:16,200 - websockets.client - DEBUG - > TEXT 'VIDEO_FRAME!{"type": "video_frame", "data": "/9...43, "frame_number": 31}' [32135 bytes]
2025-06-22 15:24:16,216 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,222 - robot_video - DEBUG - 📤 Отправлен кадр #31 (32135 байт)
2025-06-22 15:24:16,228 - robot_video - DEBUG - 📨 Получено сообщение #151: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,233 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,244 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,277 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,283 - robot_video - DEBUG - 📨 Получено сообщение #152: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,288 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,299 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,305 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:16,310 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:16,335 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,346 - robot_video - DEBUG - 📨 Получено сообщение #153: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,351 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,362 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,386 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,391 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:16,397 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:16,403 - robot_video - DEBUG - 📨 Получено сообщение #154: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,408 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,419 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,439 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,444 - robot_video - DEBUG - 📨 Получено сообщение #155: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,450 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,461 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,475 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:16,480 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:16,491 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,502 - robot_video - DEBUG - 📨 Получено сообщение #156: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,507 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,518 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,539 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,545 - robot_video - DEBUG - 📨 Получено сообщение #157: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,550 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,561 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,567 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:16,572 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:16,593 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,598 - robot_video - DEBUG - 📨 Получено сообщение #158: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,604 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,615 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,646 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,652 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:16,657 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:16,663 - robot_video - DEBUG - 📨 Получено сообщение #159: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,669 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,679 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,698 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,704 - robot_video - DEBUG - 📨 Получено сообщение #160: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,709 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,720 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,736 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:16,741 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:16,752 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,758 - robot_video - DEBUG - 📨 Получено сообщение #161: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,763 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,774 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,803 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,808 - robot_video - DEBUG - 📨 Получено сообщение #162: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,814 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,825 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,830 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:16,836 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:16,853 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,859 - robot_video - DEBUG - 📨 Получено сообщение #163: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,864 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,875 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,900 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,911 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:16,917 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:16,922 - robot_video - DEBUG - 📨 Получено сообщение #164: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,928 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,938 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,956 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:16,962 - robot_video - DEBUG - 📨 Получено сообщение #165: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:16,967 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:16,978 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:16,995 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:17,000 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:17,011 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:17,017 - robot_video - DEBUG - 📨 Получено сообщение #166: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:17,022 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:17,033 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:17,035 - robot_video - DEBUG - 🎥 Кадр #49 захвачен: True
2025-06-22 15:24:17,035 - robot_video - DEBUG - 🎨 Кодируем кадр #49...
2025-06-22 15:24:17,039 - robot_video - DEBUG - 🎨 Кадр #49 закодирован: True
2025-06-22 15:24:17,039 - robot_video - DEBUG - 🎬 Кадр #33 добавлен в очередь
2025-06-22 15:24:17,039 - robot_video - DEBUG - 🎥 Захватываем кадр #50...
2025-06-22 15:24:17,069 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:17,075 - robot_video - DEBUG - 🎬 Получен кадр из очереди: #32
2025-06-22 15:24:17,081 - robot_video - DEBUG - 📨 Получено сообщение #167: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:17,086 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:17,098 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:17,103 - websockets.client - DEBUG - > TEXT 'VIDEO_FRAME!{"type": "video_frame", "data": "/9...24, "frame_number": 32}' [30748 bytes]
2025-06-22 15:24:17,125 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:17,130 - robot_video - DEBUG - 📤 Отправлен кадр #32 (30748 байт)
2025-06-22 15:24:17,136 - robot_video - DEBUG - 📨 Получено сообщение #168: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:17,142 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:17,152 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:17,171 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:17,177 - robot_video - DEBUG - 📨 Получено сообщение #169: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:17,183 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:17,193 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:17,208 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:17,214 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:17,224 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:17,230 - robot_video - DEBUG - 📨 Получено сообщение #170: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:17,236 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:17,247 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:17,274 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:17,280 - robot_video - DEBUG - 📨 Получено сообщение #171: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:17,285 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:17,296 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:17,302 - robot_video - DEBUG - 📭 Очередь кадров пуста
